Date,Open,Close,Volume,Ticker,Return
2022-03-01 00:00:00-05:00,62.666381994542576,62.25038909912109,16732300,XLU,
2022-03-02 00:00:00-05:00,62.278130758483584,63.0084228515625,14629900,XLU,0.012177172920708967
2022-03-03 00:00:00-05:00,63.25801134869224,64.11772155761719,20735600,XLU,0.017605562174885847
2022-03-04 00:00:00-05:00,63.95134038650905,65.53209686279297,24341800,XLU,0.022059038762080707
2022-03-07 00:00:00-05:00,65.67999945316345,66.38255310058594,30972000,XLU,0.012977705254473948
2022-03-08 00:00:00-05:00,66.55819329023319,65.3564453125,26564900,XLU,-0.01545749206920577
2022-03-09 00:00:00-05:00,65.82790693449947,64.89424133300781,25476900,XLU,-0.007072048935375386
2022-03-10 00:00:00-05:00,64.40429313189395,65.3287124633789,17019900,XLU,0.006695064484097735
2022-03-11 00:00:00-05:00,65.43040267267155,65.10685729980469,12494200,XLU,-0.0033959824893010637
2022-03-14 00:00:00-04:00,65.52283906186715,65.03289794921875,20502300,XLU,-0.0011359686775445077
2022-03-15 00:00:00-04:00,65.66151002278846,65.86488342285156,14502200,XLU,0.012793301542282087
2022-03-16 00:00:00-04:00,65.78168281967676,65.74470520019531,20005900,XLU,-0.0018246175565924672
2022-03-17 00:00:00-04:00,65.78167451546815,66.02201843261719,15915000,XLU,0.004218031422871915
2022-03-18 00:00:00-04:00,66.02202623301287,65.4581298828125,18519000,XLU,-0.008540916548623878
2022-03-21 00:00:00-04:00,65.55119179815414,65.8955078125,18147200,XLU,0.006681796905449788
2022-03-22 00:00:00-04:00,66.14677079596358,65.98857116699219,14643200,XLU,0.0014122867791988014
2022-03-23 00:00:00-04:00,65.92342778025834,66.08163452148438,13995000,XLU,0.0014102950381615909
2022-03-24 00:00:00-04:00,66.2212155203264,66.76095581054688,13295700,XLU,0.010280031569764425
2022-03-25 00:00:00-04:00,67.00291883573634,67.7287826538086,14461000,XLU,0.014496899145785225
2022-03-28 00:00:00-04:00,67.79392074395064,68.1661605834961,15479900,XLU,0.0064577851919047635
2022-03-29 00:00:00-04:00,68.1382506744564,68.7989730834961,19057300,XLU,0.009283381880146768
2022-03-30 00:00:00-04:00,68.86410783423355,69.36663055419922,17614600,XLU,0.008250958484717463
